id,country,language,treatment,age,gender,gender_text,education,political_ideology,religiosity,subjective_SES,AI_familiarity,AI_frequency,AI_trustworthy,order,dilemma,advisor,advice,trustworthy,blame,trust_other_issues,surprise,humanlike,judgement_pre,judgement_post,confidence_pre,confidence_post,comprehension_check
5580,Turkey,TR,AI,45,Female,NA,7,4,4,6,6,5,4,1,Bike,ETHIC-AI,Deontological,4,3,4,4,7,0.87,0,4,7,Correct
5580,Turkey,TR,AI,45,Female,NA,7,4,4,6,6,5,4,2,Baby,VIRTUE-BOT,Utilitarian,4,4,4,4,7,0.33,0.15,4,6,Incorrect
5581,Turkey,TR,Human,71,Male,NA,6,2,1,4,3,2,2,1,Baby,Dr. Thompson,Utilitarian,5,3,4,2,5,0.56,0.58,5,5,Correct
5581,Turkey,TR,Human,71,Male,NA,6,2,1,4,3,2,2,2,Bike,Dr. Smith,Deontological,4,3,4,3,5,0.6,0.56,5,4,Correct
5582,Turkey,TR,Human,24,Female,NA,3,6,3,6,7,5,7,1,Bike,Dr. Smith,Utilitarian,7,1,7,1,7,1,1,7,7,Correct
5582,Turkey,TR,Human,24,Female,NA,3,6,3,6,7,5,7,2,Baby,Dr. Thompson,Deontological,1,7,1,7,1,1,1,7,7,Correct
5583,Turkey,TR,Human,25,Female,NA,6,4,4,4,5,3,5,1,Bike,Dr. Smith,Utilitarian,4,2,4,3,4,0.77,0.82,3,4,Correct
5583,Turkey,TR,Human,25,Female,NA,6,4,4,4,5,3,5,2,Baby,Dr. Thompson,Deontological,5,2,4,2,5,0.25,0.3,4,4,Correct
5584,Turkey,TR,AI,45,Male,NA,4,4,7,10,2,1,1,1,Baby,ETHIC-AI,Deontological,1,7,1,7,7,0,0,7,7,Correct
5584,Turkey,TR,AI,45,Male,NA,4,4,7,10,2,1,1,2,Bike,VIRTUE-BOT,Utilitarian,7,7,1,7,7,1,NA,7,7,Correct
5585,Turkey,TR,AI,29,Male,NA,6,4,4,6,5,3,5,1,Bike,VIRTUE-BOT,Deontological,4,4,3,4,4,0.77,0.05,4,7,Correct
5585,Turkey,TR,AI,29,Male,NA,6,4,4,6,5,3,5,2,Baby,ETHIC-AI,Utilitarian,4,6,6,5,5,0.04,0.02,7,7,Correct
5586,Turkey,TR,Human,29,Female,NA,6,4,4,7,5,3,4,1,Baby,Dr. Thompson,Deontological,3,3,3,3,1,0.5,0.5,5,4,Correct
5586,Turkey,TR,Human,29,Female,NA,6,4,4,7,5,3,4,2,Bike,Dr. Smith,Utilitarian,4,4,4,4,4,0.5,0.5,5,4,Correct
5587,Turkey,TR,Human,31,Female,NA,6,4,4,3,5,3,5,1,Baby,Dr. Thompson,Utilitarian,4,3,4,7,4,1,1,1,1,Correct
5587,Turkey,TR,Human,31,Female,NA,6,4,4,3,5,3,5,2,Bike,Dr. Smith,Deontological,5,7,1,7,1,1,0,1,1,Correct
5588,Turkey,TR,AI,35,Male,NA,6,4,7,10,7,5,7,1,Baby,VIRTUE-BOT,Utilitarian,7,7,6,7,6,0,0,7,7,Correct
5588,Turkey,TR,AI,35,Male,NA,6,4,7,10,7,5,7,2,Bike,ETHIC-AI,Deontological,7,7,6,7,7,0,0,7,7,Incorrect
5589,Turkey,TR,Human,30,Male,NA,5,1,1,2,7,5,4,1,Baby,Dr. Thompson,Deontological,7,1,7,1,7,0,0,7,7,Correct
5589,Turkey,TR,Human,30,Male,NA,5,1,1,2,7,5,4,2,Bike,Dr. Smith,Utilitarian,7,1,7,1,6,1,1,7,7,Correct
5590,Turkey,TR,Human,25,Male,NA,6,4,6,10,7,5,5,1,Baby,Dr. Smith,Utilitarian,1,7,1,7,1,0,0,7,7,Incorrect
5590,Turkey,TR,Human,25,Male,NA,6,4,6,10,7,5,5,2,Bike,Dr. Thompson,Deontological,1,7,1,1,1,0,0,7,7,Correct
5591,Turkey,TR,Human,38,Female,NA,8,1,7,5,7,3,7,1,Baby,Dr. Smith,Utilitarian,7,1,7,1,7,1,1,7,7,Correct
5591,Turkey,TR,Human,38,Female,NA,8,1,7,5,7,3,7,2,Bike,Dr. Thompson,Deontological,7,1,7,1,7,1,0.07,7,7,Correct
5592,Turkey,TR,Human,26,Female,NA,5,5,6,6,5,4,2,1,Bike,Dr. Smith,Deontological,6,1,5,2,6,0.15,0.1,7,7,Correct
5592,Turkey,TR,Human,26,Female,NA,5,5,6,6,5,4,2,2,Baby,Dr. Thompson,Utilitarian,1,7,1,7,1,0.09,0,7,7,Correct
5593,Turkey,TR,Human,23,Female,NA,4,4,7,5,1,1,4,1,Bike,Dr. Smith,Deontological,1,7,1,7,1,1,1,7,7,Correct
5593,Turkey,TR,Human,23,Female,NA,4,4,7,5,1,1,4,2,Baby,Dr. Thompson,Utilitarian,7,1,7,1,7,0,1,7,7,Correct
5594,Turkey,TR,Human,39,Female,NA,6,4,5,5,4,3,5,1,Baby,Dr. Thompson,Utilitarian,4,5,3,6,3,0.32,0.49,4,5,Correct
5594,Turkey,TR,Human,39,Female,NA,6,4,5,5,4,3,5,2,Bike,Dr. Smith,Deontological,4,5,3,6,3,0.65,0.36,5,5,Correct
5595,Turkey,TR,AI,26,Female,NA,6,4,7,8,3,3,5,1,Baby,ETHIC-AI,Utilitarian,1,7,1,7,3,0,0,7,7,Incorrect
5595,Turkey,TR,AI,26,Female,NA,6,4,7,8,3,3,5,2,Bike,VIRTUE-BOT,Deontological,2,5,2,3,2,0,0,7,7,Correct
5596,Turkey,TR,Human,37,Female,NA,6,7,7,6,7,4,7,1,Bike,Dr. Thompson,Deontological,1,1,1,1,7,0.03,1,7,7,Correct
5596,Turkey,TR,Human,37,Female,NA,6,7,7,6,7,4,7,2,Baby,Dr. Smith,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
5597,Turkey,TR,AI,35,Female,NA,6,7,4,3,7,5,7,1,Baby,ETHIC-AI,Deontological,7,1,7,1,7,0.03,0.06,7,7,Correct
5597,Turkey,TR,AI,35,Female,NA,6,7,4,3,7,5,7,2,Bike,VIRTUE-BOT,Utilitarian,1,4,4,3,3,0,0,7,7,Incorrect
5598,Turkey,TR,AI,31,Female,NA,6,1,1,4,5,3,5,1,Bike,ETHIC-AI,Utilitarian,6,1,6,1,6,0.92,0.93,1,1,Correct
5598,Turkey,TR,AI,31,Female,NA,6,1,1,4,5,3,5,2,Baby,VIRTUE-BOT,Deontological,7,1,7,4,5,0.2,0,5,7,Correct
5599,Turkey,TR,AI,32,Female,NA,6,3,4,4,3,2,2,1,Bike,ETHIC-AI,Deontological,5,2,4,5,5,0.23,0.24,4,4,Correct
5599,Turkey,TR,AI,32,Female,NA,6,3,4,4,3,2,2,2,Baby,VIRTUE-BOT,Utilitarian,1,7,1,5,2,0.01,0.02,7,7,Correct
5600,Turkey,TR,Human,41,Male,NA,6,1,1,5,5,3,4,1,Baby,Dr. Smith,Utilitarian,3,2,3,3,3,0.35,0.4,5,3,Correct
5600,Turkey,TR,Human,41,Male,NA,6,1,1,5,5,3,4,2,Bike,Dr. Thompson,Deontological,5,3,4,3,5,0.42,0.39,3,4,Correct
5601,Turkey,TR,AI,58,Male,NA,6,6,7,7,5,2,3,1,Baby,VIRTUE-BOT,Deontological,1,5,2,5,2,0.52,0.99,1,3,Correct
5601,Turkey,TR,AI,58,Male,NA,6,6,7,7,5,2,3,2,Bike,ETHIC-AI,Utilitarian,5,2,4,4,5,1,0.98,5,6,Correct
5602,Turkey,TR,AI,37,Female,NA,4,5,3,6,2,1,2,1,Baby,VIRTUE-BOT,Utilitarian,4,3,4,3,5,0.22,0.4,3,4,Correct
5602,Turkey,TR,AI,37,Female,NA,4,5,3,6,2,1,2,2,Bike,ETHIC-AI,Deontological,2,5,3,3,4,0.93,0.93,6,5,Correct
5603,Turkey,TR,AI,24,Male,NA,7,3,5,6,5,2,3,1,Bike,VIRTUE-BOT,Utilitarian,6,2,4,2,5,1,0.99,6,6,Correct
5603,Turkey,TR,AI,24,Male,NA,7,3,5,6,5,2,3,2,Baby,ETHIC-AI,Deontological,5,2,2,3,4,0.61,0.55,5,4,Correct
5604,Turkey,TR,Human,24,Male,NA,6,1,1,6,5,3,5,1,Bike,Dr. Thompson,Utilitarian,7,5,6,4,6,1,1,7,7,Correct
5604,Turkey,TR,Human,24,Male,NA,6,1,1,6,5,3,5,2,Baby,Dr. Smith,Deontological,1,7,1,7,1,1,1,7,7,Correct
5605,Turkey,TR,Human,52,Male,NA,3,4,6,3,4,3,4,1,Baby,Dr. Thompson,Utilitarian,3,5,1,6,1,0,0,5,6,Correct
5605,Turkey,TR,Human,52,Male,NA,3,4,6,3,4,3,4,2,Bike,Dr. Smith,Deontological,3,5,2,5,2,0.26,0.15,4,4,Incorrect
5606,Turkey,TR,Human,19,Female,NA,4,4,7,3,1,1,2,1,Bike,Dr. Smith,Deontological,1,7,1,7,7,0.94,0.95,7,7,Correct
5606,Turkey,TR,Human,19,Female,NA,4,4,7,3,1,1,2,2,Baby,Dr. Thompson,Utilitarian,7,7,7,1,7,0.71,0,1,1,Correct
5607,Turkey,TR,Human,43,Male,NA,6,2,4,7,5,3,5,1,Baby,Dr. Thompson,Deontological,1,4,3,3,3,0,0.52,7,4,Correct
5607,Turkey,TR,Human,43,Male,NA,6,2,4,7,5,3,5,2,Bike,Dr. Smith,Utilitarian,4,5,4,2,4,0.54,0.52,4,3,Incorrect
5608,Turkey,TR,AI,20,Female,NA,5,4,3,5,7,3,5,1,Baby,VIRTUE-BOT,Deontological,7,1,6,1,7,0,0,7,7,Correct
5608,Turkey,TR,AI,20,Female,NA,5,4,3,5,7,3,5,2,Bike,ETHIC-AI,Utilitarian,3,6,1,1,1,0.51,0,1,7,Correct
5609,Turkey,TR,AI,24,Male,NA,4,1,4,6,3,3,5,1,Bike,ETHIC-AI,Deontological,7,1,7,6,4,0.7,0,5,7,Correct
5609,Turkey,TR,AI,24,Male,NA,4,1,4,6,3,3,5,2,Baby,VIRTUE-BOT,Utilitarian,5,4,5,7,1,0.68,1,3,7,Correct
5610,Turkey,TR,Human,54,Male,NA,4,6,6,5,7,3,6,1,Baby,Dr. Thompson,Deontological,7,1,7,1,7,0,0,7,7,Correct
5610,Turkey,TR,Human,54,Male,NA,4,6,6,5,7,3,6,2,Bike,Dr. Smith,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
5611,Turkey,TR,AI,49,Male,NA,8,2,4,4,2,2,4,1,Bike,VIRTUE-BOT,Utilitarian,2,6,2,6,2,0.06,0.1,6,6,Correct
5611,Turkey,TR,AI,49,Male,NA,8,2,4,4,2,2,4,2,Baby,ETHIC-AI,Deontological,7,1,7,1,7,0.07,0.04,7,7,Correct
5612,Turkey,TR,AI,46,Male,NA,4,7,4,6,4,3,4,1,Baby,ETHIC-AI,Deontological,2,6,2,4,2,0.01,0.04,4,4,Correct
5612,Turkey,TR,AI,46,Male,NA,4,7,4,6,4,3,4,2,Bike,VIRTUE-BOT,Utilitarian,5,4,3,4,3,0.09,0.33,4,6,Incorrect
5613,Turkey,TR,AI,37,Male,NA,4,7,6,4,6,5,6,1,Baby,ETHIC-AI,Deontological,4,6,6,6,6,0.4,0.03,4,5,Correct
5613,Turkey,TR,AI,37,Male,NA,4,7,6,4,6,5,6,2,Bike,VIRTUE-BOT,Utilitarian,4,5,6,6,6,0.2,0.67,6,6,Correct
5614,Turkey,TR,AI,23,Male,NA,6,4,7,7,5,3,6,1,Baby,ETHIC-AI,Utilitarian,2,5,4,5,5,0.17,0.74,2,5,Correct
5614,Turkey,TR,AI,23,Male,NA,6,4,7,7,5,3,6,2,Bike,VIRTUE-BOT,Deontological,7,1,7,5,1,0,0,7,7,Correct
5615,Turkey,TR,Human,48,Male,NA,6,6,6,6,5,3,4,1,Bike,Dr. Smith,Utilitarian,6,2,5,6,4,0.86,0.8,6,6,Correct
5615,Turkey,TR,Human,48,Male,NA,6,6,6,6,5,3,4,2,Baby,Dr. Thompson,Deontological,2,6,2,5,3,0.69,0.77,5,5,Incorrect
5616,Turkey,TR,AI,58,Female,NA,4,3,5,4,6,5,4,1,Baby,ETHIC-AI,Deontological,3,3,4,7,7,0,0,2,4,Correct
5616,Turkey,TR,AI,58,Female,NA,4,3,5,4,6,5,4,2,Bike,VIRTUE-BOT,Utilitarian,1,3,1,1,1,0.01,0,4,5,Correct
5617,Turkey,TR,Human,45,Male,NA,6,3,5,5,3,2,2,1,Bike,Dr. Thompson,Deontological,5,3,3,5,5,0.46,0.39,5,3,Correct
5617,Turkey,TR,Human,45,Male,NA,6,3,5,5,3,2,2,2,Baby,Dr. Smith,Utilitarian,2,4,3,2,2,0.39,0.35,5,5,Correct
5618,Turkey,TR,Human,41,Male,NA,4,1,3,6,1,1,3,1,Bike,Dr. Thompson,Deontological,1,7,2,6,2,1,0,7,1,Correct
5618,Turkey,TR,Human,41,Male,NA,4,1,3,6,1,1,3,2,Baby,Dr. Smith,Utilitarian,4,3,4,2,3,0.82,0.35,3,3,Correct
5619,Turkey,TR,Human,44,Female,NA,6,4,4,5,5,3,3,1,Baby,Dr. Smith,Utilitarian,5,1,5,1,6,0.81,0.76,5,5,Correct
5619,Turkey,TR,Human,44,Female,NA,6,4,4,5,5,3,3,2,Bike,Dr. Thompson,Deontological,5,1,5,1,4,0.51,0.5,4,4,Correct
5620,Turkey,TR,Human,45,Male,NA,6,2,1,4,5,3,3,1,Bike,Dr. Thompson,Utilitarian,7,3,4,5,4,0.17,0.16,7,7,Correct
5620,Turkey,TR,Human,45,Male,NA,6,2,1,4,5,3,3,2,Baby,Dr. Smith,Deontological,7,4,4,4,3,0,0.07,7,7,Correct
5621,Turkey,TR,AI,42,Male,NA,6,5,4,4,5,2,5,1,Baby,ETHIC-AI,Utilitarian,6,3,6,2,3,0.88,0.96,6,6,Correct
5621,Turkey,TR,AI,42,Male,NA,6,5,4,4,5,2,5,2,Bike,VIRTUE-BOT,Deontological,2,6,1,6,1,0.98,0.97,6,6,Incorrect
5622,Turkey,TR,AI,50,Male,NA,4,7,7,6,7,3,7,1,Baby,VIRTUE-BOT,Deontological,7,1,6,1,1,0.08,0,2,2,Correct
5622,Turkey,TR,AI,50,Male,NA,4,7,7,6,7,3,7,2,Bike,ETHIC-AI,Utilitarian,7,1,7,1,7,0.98,0.99,7,7,Correct
5623,Turkey,TR,Human,35,Male,NA,8,3,1,9,5,3,1,1,Bike,Dr. Thompson,Utilitarian,6,3,5,3,5,0.58,0.68,5,6,Correct
5623,Turkey,TR,Human,35,Male,NA,8,3,1,9,5,3,1,2,Baby,Dr. Smith,Deontological,4,4,4,5,5,0.68,0.5,1,1,Correct
5624,Turkey,TR,Human,41,Male,NA,7,1,3,4,7,4,5,1,Bike,Dr. Thompson,Deontological,6,1,5,1,5,0.19,0.11,5,5,Correct
5624,Turkey,TR,Human,41,Male,NA,7,1,3,4,7,4,5,2,Baby,Dr. Smith,Utilitarian,2,1,2,1,2,0.17,0.2,5,5,Correct
5625,Turkey,TR,AI,44,Male,NA,6,2,4,7,5,3,5,1,Baby,VIRTUE-BOT,Deontological,4,5,3,7,1,1,0.73,7,5,Correct
5625,Turkey,TR,AI,44,Male,NA,6,2,4,7,5,3,5,2,Bike,ETHIC-AI,Utilitarian,7,1,7,3,7,1,1,7,7,Correct
5626,Turkey,TR,AI,64,Male,NA,6,1,5,7,6,4,5,1,Bike,ETHIC-AI,Utilitarian,7,1,7,1,7,0.97,0.97,7,7,Correct
5626,Turkey,TR,AI,64,Male,NA,6,1,5,7,6,4,5,2,Baby,VIRTUE-BOT,Deontological,5,5,5,4,4,0.97,0.99,7,7,Correct
5627,Turkey,TR,AI,40,Male,NA,8,7,3,4,5,3,4,1,Baby,VIRTUE-BOT,Utilitarian,4,6,4,3,5,0.76,0.73,5,5,Correct
5627,Turkey,TR,AI,40,Male,NA,8,7,3,4,5,3,4,2,Bike,ETHIC-AI,Deontological,7,6,6,4,6,0.89,0.91,6,6,Incorrect
5628,Turkey,TR,Human,40,Female,NA,4,4,7,5,7,3,4,1,Bike,Dr. Smith,Deontological,5,3,4,1,3,0,0.01,7,7,Correct
5628,Turkey,TR,Human,40,Female,NA,4,4,7,5,7,3,4,2,Baby,Dr. Thompson,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
5629,Turkey,TR,Human,20,Male,NA,6,4,4,1,2,3,4,1,Baby,Dr. Thompson,Utilitarian,2,3,1,2,1,0.78,0.12,6,2,Incorrect
5629,Turkey,TR,Human,20,Male,NA,6,4,4,1,2,3,4,2,Bike,Dr. Smith,Deontological,2,5,5,3,4,0.91,NA,5,6,Incorrect
5630,Turkey,TR,AI,37,Female,NA,6,2,2,5,2,1,4,1,Bike,VIRTUE-BOT,Deontological,5,3,2,2,4,0,0,7,7,Correct
5630,Turkey,TR,AI,37,Female,NA,6,2,2,5,2,1,4,2,Baby,ETHIC-AI,Utilitarian,3,5,3,4,4,0,0,7,7,Correct
5631,Turkey,TR,Human,51,Male,NA,6,1,4,5,6,4,6,1,Baby,Dr. Thompson,Utilitarian,2,7,1,3,5,0,0,6,7,Correct
5631,Turkey,TR,Human,51,Male,NA,6,1,4,5,6,4,6,2,Bike,Dr. Smith,Deontological,6,4,5,5,5,0.89,0.91,7,6,Incorrect
5632,Turkey,TR,AI,55,Female,NA,6,2,2,5,5,3,3,1,Baby,VIRTUE-BOT,Deontological,5,2,5,3,5,0.36,0.6,3,3,Correct
5632,Turkey,TR,AI,55,Female,NA,6,2,2,5,5,3,3,2,Bike,ETHIC-AI,Utilitarian,3,5,4,3,3,0.29,0.22,3,5,Correct
5633,Turkey,TR,Human,24,Male,NA,6,5,4,7,5,3,5,1,Bike,Dr. Thompson,Deontological,3,5,4,5,4,0.77,0.71,5,6,Correct
5633,Turkey,TR,Human,24,Male,NA,6,5,4,7,5,3,5,2,Baby,Dr. Smith,Utilitarian,2,6,2,6,1,0,0,7,7,Correct
5634,Turkey,TR,Human,24,Female,NA,4,4,6,7,5,4,4,1,Bike,Dr. Smith,Utilitarian,4,5,4,7,6,0.23,0.48,6,6,Correct
5634,Turkey,TR,Human,24,Female,NA,4,4,6,7,5,4,4,2,Baby,Dr. Thompson,Deontological,4,1,4,7,6,0.41,0.51,5,4,Correct
5635,Turkey,TR,AI,52,Female,NA,4,4,3,4,4,2,4,1,Bike,VIRTUE-BOT,Deontological,4,1,4,4,4,0.42,0.7,2,3,Correct
5635,Turkey,TR,AI,52,Female,NA,4,4,3,4,4,2,4,2,Baby,ETHIC-AI,Utilitarian,3,5,3,6,3,0,0.38,7,4,Correct
5636,Turkey,TR,Human,53,Female,NA,6,3,4,8,7,4,5,1,Baby,Dr. Thompson,Deontological,1,7,1,7,2,0,0,7,7,Correct
5636,Turkey,TR,Human,53,Female,NA,6,3,4,8,7,4,5,2,Bike,Dr. Smith,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
5637,Turkey,TR,AI,47,Female,NA,6,2,1,8,3,2,4,1,Baby,VIRTUE-BOT,Utilitarian,7,1,6,1,1,0.85,0.81,1,3,Correct
5637,Turkey,TR,AI,47,Female,NA,6,2,1,8,3,2,4,2,Bike,ETHIC-AI,Deontological,4,3,4,2,1,0.1,0.25,1,1,Correct
5638,Turkey,TR,AI,51,Male,NA,8,7,7,10,7,5,7,1,Baby,ETHIC-AI,Deontological,7,7,7,6,5,NA,1,7,7,Correct
5638,Turkey,TR,AI,51,Male,NA,8,7,7,10,7,5,7,2,Bike,VIRTUE-BOT,Utilitarian,7,5,7,7,7,1,1,7,7,Correct
5639,Turkey,TR,Human,45,Female,NA,6,6,6,6,5,3,4,1,Baby,Dr. Smith,Utilitarian,6,3,6,5,6,0.72,0.7,6,6,Correct
5639,Turkey,TR,Human,45,Female,NA,6,6,6,6,5,3,4,2,Bike,Dr. Thompson,Deontological,2,5,2,4,3,0.7,0.79,6,6,Correct
5640,Turkey,TR,Human,50,Male,NA,6,7,7,10,7,5,7,1,Baby,Dr. Smith,Deontological,7,7,7,1,7,0,0,7,7,Correct
5640,Turkey,TR,Human,50,Male,NA,6,7,7,10,7,5,7,2,Bike,Dr. Thompson,Utilitarian,7,1,7,1,7,1,1,7,7,Correct
5641,Turkey,EN,Human,65,Male,NA,7,3,5,5,5,2,3,1,Baby,Dr. Thompson,Deontological,7,7,7,1,7,0,0,7,7,Correct
5641,Turkey,EN,Human,65,Male,NA,7,3,5,5,5,2,3,2,Bike,Dr. Smith,Utilitarian,4,3,5,3,6,0.3,0.7,4,4,Correct
5642,Turkey,TR,AI,51,Male,NA,4,6,6,7,5,3,6,1,Bike,ETHIC-AI,Deontological,7,2,6,2,5,0.07,0.02,7,7,Correct
5642,Turkey,TR,AI,51,Male,NA,4,6,6,7,5,3,6,2,Baby,VIRTUE-BOT,Utilitarian,2,5,3,5,2,0,0.03,7,6,Correct
5643,Turkey,TR,AI,46,Male,NA,4,4,4,5,4,3,4,1,Baby,VIRTUE-BOT,Deontological,7,1,7,1,7,0,0,7,7,Correct
5643,Turkey,TR,AI,46,Male,NA,4,4,4,5,4,3,4,2,Bike,ETHIC-AI,Utilitarian,1,4,4,4,4,0,0.02,NA,7,Incorrect
5644,Turkey,TR,Human,20,Male,NA,5,1,1,5,5,3,5,1,Baby,Dr. Smith,Utilitarian,7,1,4,1,3,1,1,7,7,Correct
5644,Turkey,TR,Human,20,Male,NA,5,1,1,5,5,3,5,2,Bike,Dr. Thompson,Deontological,7,1,7,1,3,1,1,7,7,Correct
5645,Turkey,TR,Human,18,Female,NA,4,4,7,4,7,5,7,1,Baby,Dr. Thompson,Deontological,7,7,7,7,7,0,0.01,7,7,Correct
5645,Turkey,TR,Human,18,Female,NA,4,4,7,4,7,5,7,2,Bike,Dr. Smith,Utilitarian,7,7,7,7,6,0.48,0.52,5,7,Incorrect
5646,Turkey,TR,AI,18,Female,NA,4,2,4,7,7,5,7,1,Bike,ETHIC-AI,Utilitarian,7,3,7,1,7,0.99,1,4,7,Correct
5646,Turkey,TR,AI,18,Female,NA,4,2,4,7,7,5,7,2,Baby,VIRTUE-BOT,Deontological,5,5,4,7,4,1,1,7,6,Correct
5647,Turkey,TR,AI,53,Female,NA,4,3,5,4,1,1,4,1,Bike,ETHIC-AI,Deontological,3,4,3,5,2,0.76,NA,4,1,Correct
5647,Turkey,TR,AI,53,Female,NA,4,3,5,4,1,1,4,2,Baby,VIRTUE-BOT,Utilitarian,6,2,6,1,6,0.91,0.96,6,6,Correct
5648,Turkey,TR,Human,51,Female,NA,6,3,6,5,5,3,5,1,Baby,Dr. Smith,Utilitarian,5,2,1,1,1,0.82,0.86,1,2,Correct
5648,Turkey,TR,Human,51,Female,NA,6,3,6,5,5,3,5,2,Bike,Dr. Thompson,Deontological,2,3,1,4,2,0.95,0.85,3,5,Correct
5649,Turkey,TR,Human,61,Male,NA,3,1,1,6,4,4,4,1,Bike,Dr. Smith,Deontological,5,6,5,6,6,0.83,0.83,6,6,Correct
5649,Turkey,TR,Human,61,Male,NA,3,1,1,6,4,4,4,2,Baby,Dr. Thompson,Utilitarian,5,NA,6,4,5,NA,0.9,6,5,Correct
5650,Turkey,EN,Human,22,Female,NA,6,1,1,6,5,2,3,1,Baby,Dr. Smith,Utilitarian,5,2,4,1,1,0.75,0.66,4,4,Correct
5650,Turkey,EN,Human,22,Female,NA,6,1,1,6,5,2,3,2,Bike,Dr. Thompson,Deontological,4,5,3,3,5,0.55,0.59,1,2,Correct
5651,Turkey,TR,AI,55,Female,NA,6,3,2,8,4,2,1,1,Baby,ETHIC-AI,Deontological,1,1,1,6,1,0.82,0.66,1,2,Correct
5651,Turkey,TR,AI,55,Female,NA,6,3,2,8,4,2,1,2,Bike,VIRTUE-BOT,Utilitarian,4,1,1,4,5,0.04,0.75,4,3,Correct
5652,Turkey,TR,Human,56,Male,NA,6,4,5,5,6,4,4,1,Bike,Dr. Thompson,Utilitarian,4,4,3,6,2,0.61,0.59,5,5,Correct
5652,Turkey,TR,Human,56,Male,NA,6,4,5,5,6,4,4,2,Baby,Dr. Smith,Deontological,6,1,5,4,6,0.08,0.01,7,7,Correct
5653,Turkey,TR,Human,19,Male,NA,6,4,2,6,7,5,5,1,Baby,Dr. Smith,Deontological,5,1,5,1,5,0.17,0,5,6,Correct
5653,Turkey,TR,Human,19,Male,NA,6,4,2,6,7,5,5,2,Bike,Dr. Thompson,Utilitarian,5,2,4,3,5,0.18,0.84,4,5,Correct
5654,Turkey,TR,Human,49,Female,NA,6,5,3,6,6,3,4,1,Baby,Dr. Thompson,Utilitarian,4,4,4,6,3,0.13,0.29,6,6,Correct
5654,Turkey,TR,Human,49,Female,NA,6,5,3,6,6,3,4,2,Bike,Dr. Smith,Deontological,5,3,5,3,5,0.51,0.46,4,5,Correct
5655,Turkey,TR,AI,19,Male,NA,4,4,4,5,2,3,2,1,Bike,VIRTUE-BOT,Utilitarian,2,1,4,2,2,0.47,0.47,1,1,Correct
5655,Turkey,TR,AI,19,Male,NA,4,4,4,5,2,3,2,2,Baby,ETHIC-AI,Deontological,3,2,1,3,4,0.47,0.47,1,1,Correct
5656,Turkey,TR,Human,19,Female,NA,4,4,7,7,4,2,3,1,Baby,Dr. Smith,Utilitarian,1,7,1,5,5,0,0,7,7,Incorrect
5656,Turkey,TR,Human,19,Female,NA,4,4,7,7,4,2,3,2,Bike,Dr. Thompson,Deontological,4,4,4,4,4,0.72,0.69,5,4,Incorrect
5657,Turkey,TR,Human,24,Female,NA,5,4,5,6,5,3,6,1,Baby,Dr. Thompson,Deontological,7,1,7,5,6,0.04,0,7,7,Correct
5657,Turkey,TR,Human,24,Female,NA,5,4,5,6,5,3,6,2,Bike,Dr. Smith,Utilitarian,7,1,6,2,4,1,1,7,7,Correct
5658,Turkey,TR,AI,47,Female,NA,6,3,5,7,6,4,6,1,Baby,VIRTUE-BOT,Utilitarian,5,3,3,1,1,0,0,7,7,Correct
5658,Turkey,TR,AI,47,Female,NA,6,3,5,7,6,4,6,2,Bike,ETHIC-AI,Deontological,6,1,6,5,5,0.84,0.26,5,5,Correct
5659,Turkey,TR,Human,24,Male,NA,6,4,4,8,7,5,5,1,Baby,Dr. Smith,Utilitarian,7,4,4,4,5,1,0.68,4,4,Correct
5659,Turkey,TR,Human,24,Male,NA,6,4,4,8,7,5,5,2,Bike,Dr. Thompson,Deontological,1,7,1,7,1,1,1,7,7,Incorrect
5660,Turkey,TR,AI,24,Male,NA,5,4,4,7,7,4,5,1,Baby,VIRTUE-BOT,Utilitarian,3,4,5,3,5,0.88,0.71,3,3,Correct
5660,Turkey,TR,AI,24,Male,NA,5,4,4,7,7,4,5,2,Bike,ETHIC-AI,Deontological,3,5,3,6,2,0.83,0.8,4,6,Incorrect
5661,Turkey,TR,Human,46,Female,NA,3,7,6,6,1,1,1,1,Bike,Dr. Thompson,Utilitarian,4,5,6,5,5,0.47,0.41,1,1,Incorrect
5661,Turkey,TR,Human,46,Female,NA,3,7,6,6,1,1,1,2,Baby,Dr. Smith,Deontological,4,5,5,5,5,0.44,0.41,2,3,Correct
5662,Turkey,TR,Human,35,Female,NA,8,4,4,8,7,4,7,1,Baby,Dr. Smith,Deontological,7,1,7,1,7,0.09,0,7,7,Correct
5662,Turkey,TR,Human,35,Female,NA,8,4,4,8,7,4,7,2,Bike,Dr. Thompson,Utilitarian,7,4,5,7,1,0.44,0.43,5,7,Correct
5663,Turkey,TR,AI,44,Female,NA,6,5,3,4,2,1,4,1,Bike,ETHIC-AI,Deontological,1,1,1,1,1,0,0,3,1,Correct
5663,Turkey,TR,AI,44,Female,NA,6,5,3,4,2,1,4,2,Baby,VIRTUE-BOT,Utilitarian,1,1,1,4,1,0.07,0.11,1,1,Correct
5664,Turkey,TR,AI,23,Male,NA,6,5,5,5,6,4,5,1,Baby,ETHIC-AI,Utilitarian,6,4,5,1,6,1,1,6,7,Correct
